feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
obl<obl> ...,0.705,0.051,0.701,0.053,7,Bird__class,taxongroup_topic
conj< rodent,0.7,0.053,0.63,0.094,2,Bird__class,taxongroup_topic
conj> animal,0.699,0.054,0.327,0.429,3,Bird__class,taxongroup_topic
nmod<obl< ...,0.698,0.054,0.764,0.027,7,Bird__class,taxongroup_topic
nmod<nmod<nsubj< ...,0.697,0.055,0.655,0.078,3,Bird__class,taxongroup_topic
obl<nsubj>amod> ...,0.696,0.055,0.577,0.134,6,Bird__class,taxongroup_topic
nsubj< play,0.695,0.056,0.504,0.203,2,Bird__class,taxongroup_topic
conj<conj> waterfowl,0.692,0.057,0.577,0.134,2,Bird__class,taxongroup_topic
obl<advmod> also,0.691,0.058,0.63,0.094,2,Bird__class,taxongroup_topic
conj<nmod>compound> family,-0.687,0.06,-0.655,0.078,3,Bird__class,taxongroup_topic
nmod<nsubj< ...,0.677,0.065,0.764,0.027,6,Bird__class,taxongroup_topic
obj< include,-0.677,0.065,-0.764,0.027,4,Bird__class,taxongroup_topic
appos>det> a,0.672,0.068,0.63,0.094,2,Bird__class,taxongroup_topic
appos>conj> ...,0.671,0.068,0.109,0.797,13,Bird__class,taxongroup_topic
nmod<amod> ...,0.67,0.069,0.464,0.247,16,Bird__class,taxongroup_topic
obl<conj> indicate,0.668,0.07,0.577,0.134,2,Bird__class,taxongroup_topic
nmod< range,0.667,0.071,0.577,0.134,2,Bird__class,taxongroup_topic
nmod<conj>amod> ...,0.666,0.071,0.546,0.162,6,Bird__class,taxongroup_topic
nmod< animal,0.663,0.073,0.577,0.134,4,Bird__class,taxongroup_topic
nsubj>amod> red,-0.659,0.076,-0.577,0.134,2,Bird__class,taxongroup_topic
cc> or,0.656,0.077,0.655,0.078,3,Bird__class,taxongroup_topic
nmod<nmod>compound> family,-0.654,0.079,-0.577,0.134,2,Bird__class,taxongroup_topic
nmod>case> in,0.654,0.079,0.562,0.147,10,Bird__class,taxongroup_topic
