feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
nsubj<obl>case> ...,0.495,0.212,0.412,0.31,9,Bird__class,adaptation_topic
nsubj<aux> ...,0.494,0.213,0.436,0.28,3,Bird__class,adaptation_topic
conj>amod> Ural,-0.494,0.214,-0.63,0.094,2,Bird__class,adaptation_topic
nsubj<advcl>xcomp> ...,-0.494,0.214,-0.109,0.797,3,Bird__class,adaptation_topic
nsubj<conj>obl> ...,0.494,0.214,0.491,0.217,12,Bird__class,adaptation_topic
obl<advcl> ...,-0.49,0.217,-0.733,0.039,4,Bird__class,adaptation_topic
case> with,0.489,0.218,0.44,0.275,4,Bird__class,adaptation_topic
nsubj<obj>nmod> ...,0.488,0.22,0.536,0.171,7,Bird__class,adaptation_topic
conj< predator,0.482,0.226,0.405,0.319,4,Bird__class,adaptation_topic
nsubj<obl> season,0.482,0.226,0.577,0.134,2,Bird__class,adaptation_topic
appos>flat> bubo,-0.482,0.227,-0.126,0.766,2,Bird__class,adaptation_topic
nsubj<advcl>nsubj> ...,-0.48,0.229,-0.385,0.346,4,Bird__class,adaptation_topic
case> 's,0.479,0.23,0.169,0.689,3,Bird__class,adaptation_topic
appos<nsubj> predator,0.477,0.232,0.109,0.797,3,Bird__class,adaptation_topic
nmod>compound> ...,0.477,0.232,0.733,0.039,5,Bird__class,adaptation_topic
conj<conj<conj> ...,-0.475,0.234,-0.577,0.134,3,Bird__class,adaptation_topic
obl<obl> ...,0.475,0.234,0.592,0.122,3,Bird__class,adaptation_topic
appos<appos>amod> ...,-0.475,0.235,-0.289,0.488,5,Bird__class,adaptation_topic
conj<parataxis>advmod> especially,0.474,0.236,0.577,0.134,2,Bird__class,adaptation_topic
conj<appos>compound> Circus,0.473,0.237,0.577,0.134,3,Bird__class,adaptation_topic
nmod<nsubj<cop> be,-0.471,0.239,-0.412,0.31,6,Bird__class,adaptation_topic
obj<nsubj>amod> ...,0.47,0.24,0.44,0.275,4,Bird__class,adaptation_topic
nsubj:pass<conj> ...,0.469,0.242,0.247,0.555,5,Bird__class,adaptation_topic
nsubj:pass< ...,0.468,0.242,0.187,0.657,7,Bird__class,adaptation_topic
parataxis<conj> species,-0.468,0.243,-0.504,0.203,2,Bird__class,adaptation_topic
compound> Bubo,0.467,0.243,0.674,0.067,6,Bird__class,adaptation_topic
conj<nmod<det> ...,-0.467,0.244,-0.412,0.31,1,Bird__class,adaptation_topic
nsubj<obj>amod> ...,0.466,0.245,0.078,0.854,8,Bird__class,adaptation_topic
appos>compound> B.,-0.466,0.245,-0.378,0.356,2,Bird__class,adaptation_topic
nsubj<obl> ...,0.465,0.246,0.289,0.488,17,Bird__class,adaptation_topic
nsubj<parataxis<amod> other,-0.465,0.246,-0.577,0.134,2,Bird__class,adaptation_topic
nmod<nmod<amod> ...,-0.464,0.246,-0.577,0.134,3,Bird__class,adaptation_topic
amod> other,0.463,0.247,0.514,0.192,3,Bird__class,adaptation_topic
appos<appos>compound> stone,0.462,0.25,0.412,0.31,2,Bird__class,adaptation_topic
nsubj<conj>amod> short,-0.454,0.259,-0.577,0.134,2,Bird__class,adaptation_topic
conj< hawk,0.452,0.261,0.729,0.04,6,Bird__class,adaptation_topic
list<list> ...,0.452,0.261,0.412,0.31,3,Bird__class,adaptation_topic
nsubj<det> a,0.451,0.262,0.655,0.078,12,Bird__class,adaptation_topic
nsubj<cop> be,0.451,0.262,0.677,0.065,48,Bird__class,adaptation_topic
obl<nsubj>amod> ...,0.449,0.264,0.412,0.31,1,Bird__class,adaptation_topic
compound<appos<amod> Ural,-0.449,0.265,-0.412,0.31,2,Bird__class,adaptation_topic
conj>appos>compound> ...,0.447,0.267,0.412,0.31,3,Bird__class,adaptation_topic
conj<conj>amod> american,0.447,0.267,0.577,0.134,2,Bird__class,adaptation_topic
nsubj<obl> activity,0.446,0.268,0.577,0.134,2,Bird__class,adaptation_topic
nsubj>nmod>compound> ...,0.446,0.268,0.218,0.604,3,Bird__class,adaptation_topic
conj<amod> pry,0.445,0.269,0.412,0.31,3,Bird__class,adaptation_topic
nmod<nmod> ...,0.442,0.273,0.412,0.31,2,Bird__class,adaptation_topic
obj<nsubj> ...,0.441,0.274,0.412,0.31,1,Bird__class,adaptation_topic
nsubj<amod>advmod> ...,0.437,0.279,0.412,0.31,3,Bird__class,adaptation_topic
compound<obj< ...,0.435,0.281,0.577,0.134,1,Bird__class,adaptation_topic
acl:relcl>obl> wetland,0.435,0.282,0.412,0.31,2,Bird__class,adaptation_topic
obj<advcl>mark> ...,-0.432,0.285,-0.412,0.31,1,Bird__class,adaptation_topic
acl:relcl>obl> ...,0.432,0.286,0.296,0.476,4,Bird__class,adaptation_topic
compound<appos<compound> eagle,-0.431,0.286,-0.412,0.31,4,Bird__class,adaptation_topic
conj<obl<cc> but,0.431,0.287,0.412,0.31,3,Bird__class,adaptation_topic
acl:relcl>obl>det> the,0.43,0.288,0.514,0.192,3,Bird__class,adaptation_topic
compound<conj>amod> Eurasian,0.428,0.29,0.577,0.134,2,Bird__class,adaptation_topic
parataxis<conj> owl,-0.427,0.292,-0.577,0.134,3,Bird__class,adaptation_topic
nsubj:pass<conj>advmod> ...,-0.426,0.293,-0.412,0.31,1,Bird__class,adaptation_topic
nsubj<amod> ...,0.425,0.294,0.491,0.217,14,Bird__class,adaptation_topic
conj<nsubj<amod> ...,-0.424,0.295,-0.218,0.604,6,Bird__class,adaptation_topic
nsubj:pass<aux:pass> be,0.421,0.299,-0.234,0.578,12,Bird__class,adaptation_topic
nsubj<nmod>case> ...,0.42,0.301,0.412,0.31,3,Bird__class,adaptation_topic
conj<nmod<obj< ...,0.419,0.301,0.592,0.122,3,Bird__class,adaptation_topic
conj<conj>cc> and,0.419,0.301,-0.031,0.942,11,Bird__class,adaptation_topic
acl>obl> ...,-0.419,0.302,-0.44,0.275,4,Bird__class,adaptation_topic
appos>compound> Bubo,0.417,0.305,0.371,0.365,5,Bird__class,adaptation_topic
conj<amod> ...,0.415,0.307,-0.051,0.904,18,Bird__class,adaptation_topic
conj<nsubj>nmod> ...,-0.412,0.31,-0.412,0.31,1,Bird__class,adaptation_topic
parataxis<conj>nmod> ...,0.412,0.311,0.187,0.657,3,Bird__class,adaptation_topic
appos< owl,-0.412,0.311,-0.436,0.28,11,Bird__class,adaptation_topic
conj<case>fixed> as,0.411,0.311,0.536,0.171,10,Bird__class,adaptation_topic
conj<appos<nsubj> ...,0.41,0.312,0.412,0.31,1,Bird__class,adaptation_topic
cop> be,0.408,0.315,0.37,0.366,9,Bird__class,adaptation_topic
appos<nsubj<conj> refer,0.408,0.316,0.412,0.31,2,Bird__class,adaptation_topic
conj<conj>amod> various,0.407,0.317,0.412,0.31,3,Bird__class,adaptation_topic
