feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
obl<obl>case> ...,0.682,0.062,0.846,0.008,8,Monocotyledon__class,free_topic
amod>obl>det> the,0.682,0.062,0.756,0.03,2,Monocotyledon__class,free_topic
nmod> lining,0.679,0.064,0.577,0.134,2,Monocotyledon__class,free_topic
conj>acl>obl> ...,-0.677,0.065,-0.577,0.134,1,Monocotyledon__class,free_topic
conj<nsubj>nmod> ...,-0.677,0.065,-0.655,0.078,3,Monocotyledon__class,free_topic
nmod<det> ...,0.676,0.066,0.577,0.134,2,Monocotyledon__class,free_topic
compound<obl<aux> have,0.675,0.066,0.577,0.134,3,Monocotyledon__class,free_topic
compound<obj< include,0.675,0.066,0.577,0.134,2,Monocotyledon__class,free_topic
compound< shark,0.674,0.067,0.913,0.002,10,Monocotyledon__class,free_topic
nsubj<nmod>amod> ...,0.674,0.067,0.577,0.134,4,Monocotyledon__class,free_topic
conj<amod> small,0.674,0.067,0.577,0.134,2,Monocotyledon__class,free_topic
nmod<obj<ccomp< ...,-0.673,0.067,-0.577,0.134,3,Monocotyledon__class,free_topic
appos< word,0.672,0.068,0.756,0.03,2,Monocotyledon__class,free_topic
nmod>det> the,0.671,0.068,0.655,0.078,8,Monocotyledon__class,free_topic
obl<conj> leave,0.669,0.069,0.577,0.134,3,Monocotyledon__class,free_topic
compound<conj<list> ...,0.669,0.07,0.577,0.134,4,Monocotyledon__class,free_topic
compound<appos<appos> shark,0.667,0.071,0.577,0.134,7,Monocotyledon__class,free_topic
parataxis> ...,0.667,0.071,0.504,0.203,4,Monocotyledon__class,free_topic
compound<obj<advmod> ...,0.667,0.071,0.577,0.134,1,Monocotyledon__class,free_topic
nmod<conj> graze,0.667,0.071,0.577,0.134,2,Monocotyledon__class,free_topic
conj>det> a,0.666,0.072,0.63,0.094,4,Monocotyledon__class,free_topic
obl< dominate,0.664,0.072,0.733,0.039,5,Monocotyledon__class,free_topic
conj<nmod<conj< ...,0.664,0.073,0.655,0.078,7,Monocotyledon__class,free_topic
compound<appos>compound> ...,-0.663,0.073,-0.655,0.078,6,Monocotyledon__class,free_topic
conj<obl<obl> time,0.662,0.074,0.577,0.134,2,Monocotyledon__class,free_topic
compound<conj<cop> be,-0.661,0.074,-0.327,0.429,3,Monocotyledon__class,free_topic
compound<conj<conj> ...,0.66,0.075,0.355,0.389,53,Monocotyledon__class,free_topic
compound<appos<flat> ...,0.66,0.075,0.866,0.005,17,Monocotyledon__class,free_topic
conj> shrub,0.659,0.076,0.518,0.188,10,Monocotyledon__class,free_topic
compound>amod> ...,0.658,0.076,0.791,0.019,6,Monocotyledon__class,free_topic
compound<appos<appos> carpetshark,0.656,0.077,0.577,0.134,2,Monocotyledon__class,free_topic
compound<nsubj<nmod> ...,0.654,0.079,0.756,0.03,4,Monocotyledon__class,free_topic
conj<conj>nummod> tree,0.653,0.079,0.63,0.094,2,Monocotyledon__class,free_topic
obl<nsubj:pass>det> the,0.653,0.079,0.218,0.604,7,Monocotyledon__class,free_topic
obl<acl:relcl>advcl> pollinat,0.652,0.08,0.577,0.134,3,Monocotyledon__class,free_topic
conj<obl>amod> ...,0.651,0.08,0.577,0.134,3,Monocotyledon__class,free_topic
compound< species,0.651,0.08,0.674,0.067,6,Monocotyledon__class,free_topic
compound<obl<nsubj> it,0.65,0.081,0.577,0.134,4,Monocotyledon__class,free_topic
nmod<nmod>case> in,-0.649,0.082,-0.577,0.134,4,Monocotyledon__class,free_topic
compound<conj<advmod> ...,-0.648,0.082,-0.729,0.04,4,Monocotyledon__class,free_topic
nsubj:pass< use,0.648,0.082,0.63,0.094,2,Monocotyledon__class,free_topic
conj<mark> ...,0.645,0.084,0.655,0.078,3,Monocotyledon__class,free_topic
conj> weed,0.644,0.085,0.536,0.171,5,Monocotyledon__class,free_topic
parataxis>obl>case> ...,0.643,0.085,0.218,0.604,4,Monocotyledon__class,free_topic
compound< stalk,0.642,0.086,0.577,0.134,4,Monocotyledon__class,free_topic
compound<acl:relcl>nsubj> which,0.642,0.086,0.577,0.134,3,Monocotyledon__class,free_topic
appos>compound> ...,0.641,0.086,0.496,0.212,6,Monocotyledon__class,free_topic
compound<obl<aux> ...,0.641,0.087,0.577,0.134,2,Monocotyledon__class,free_topic
compound<appos<list> shark,0.641,0.087,0.577,0.134,2,Monocotyledon__class,free_topic
acl>obj> January,0.641,0.087,0.756,0.03,2,Monocotyledon__class,free_topic
compound<appos> aureus,0.64,0.088,0.577,0.134,2,Monocotyledon__class,free_topic
compound<conj<nsubj:pass< ...,-0.64,0.088,-0.109,0.797,3,Monocotyledon__class,free_topic
obl<conj<advmod> ...,-0.639,0.088,-0.577,0.134,5,Monocotyledon__class,free_topic
compound<amod> ...,0.639,0.088,0.837,0.01,43,Monocotyledon__class,free_topic
obl<obl>case> on,0.638,0.089,0.756,0.03,2,Monocotyledon__class,free_topic
conj<conj>compound> sea,0.637,0.089,0.577,0.134,7,Monocotyledon__class,free_topic
compound<appos<appos> Genus,0.636,0.09,0.577,0.134,3,Monocotyledon__class,free_topic
nsubj>nmod:poss> they,0.635,0.091,0.63,0.094,2,Monocotyledon__class,free_topic
compound<appos<appos> 1983,0.635,0.091,0.577,0.134,2,Monocotyledon__class,free_topic
compound<appos<appos> ...,0.635,0.091,0.577,0.134,10,Monocotyledon__class,free_topic
obj<obl>nmod> ...,0.634,0.092,0.577,0.134,2,Monocotyledon__class,free_topic
