feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
nsubj<advcl< ...,0.511,0.196,0.504,0.203,4,Charadriiformes__order,free_topic
compound<nsubj< ...,-0.511,0.196,-0.546,0.162,6,Charadriiformes__order,free_topic
nmod<compound>compound> stiff,0.511,0.196,0.412,0.31,2,Charadriiformes__order,free_topic
obl<obl> plover,0.51,0.196,0.378,0.356,2,Charadriiformes__order,free_topic
compound> Uria,0.509,0.197,0.577,0.134,2,Charadriiformes__order,free_topic
appos> ...,0.509,0.197,0.473,0.237,40,Charadriiformes__order,free_topic
compound<obj>nmod> ...,-0.508,0.199,-0.577,0.134,3,Charadriiformes__order,free_topic
conj<nmod<amod> ...,0.508,0.199,0.729,0.04,7,Charadriiformes__order,free_topic
nsubj<cop> be,0.507,0.2,0.203,0.63,30,Charadriiformes__order,free_topic
conj<conj>compound> half,0.505,0.201,0.577,0.134,2,Charadriiformes__order,free_topic
conj<nmod< ...,0.504,0.202,0.573,0.138,12,Charadriiformes__order,free_topic
obl<aux> have,0.504,0.203,0.504,0.203,4,Charadriiformes__order,free_topic
nsubj:pass<conj> ...,0.503,0.203,0.514,0.192,4,Charadriiformes__order,free_topic
conj<conj>compound> cow,0.501,0.206,0.412,0.31,2,Charadriiformes__order,free_topic
nsubj>conj> ...,0.5,0.207,0.483,0.225,3,Charadriiformes__order,free_topic
obl<acl<obj< ...,0.499,0.208,0.412,0.31,1,Charadriiformes__order,free_topic
nmod<case> on,0.496,0.211,0.126,0.766,2,Charadriiformes__order,free_topic
conj<obl<aux> have,-0.496,0.212,-0.577,0.134,2,Charadriiformes__order,free_topic
conj>amod> common,0.495,0.212,0.378,0.356,2,Charadriiformes__order,free_topic
obl<obl> ...,0.493,0.215,0.682,0.062,6,Charadriiformes__order,free_topic
conj<obl<aux> ...,-0.49,0.217,-0.577,0.134,1,Charadriiformes__order,free_topic
compound<nmod>case> from,0.489,0.219,0.378,0.356,2,Charadriiformes__order,free_topic
compound<compound> ...,0.486,0.223,0.412,0.31,4,Charadriiformes__order,free_topic
conj<case> to,0.484,0.224,0.577,0.134,2,Charadriiformes__order,free_topic
conj>nmod:poss> ...,0.483,0.225,0.577,0.134,1,Charadriiformes__order,free_topic
conj<case> for,0.482,0.226,0.577,0.134,2,Charadriiformes__order,free_topic
obl<obl>case> in,0.481,0.227,0.592,0.122,4,Charadriiformes__order,free_topic
nmod<amod> ...,0.481,0.228,0.436,0.28,24,Charadriiformes__order,free_topic
nsubj<obl>nmod:poss> ...,0.48,0.229,0.733,0.039,3,Charadriiformes__order,free_topic
nmod<amod> related,0.479,0.23,0.577,0.134,4,Charadriiformes__order,free_topic
conj<case> in,0.478,0.231,0.577,0.134,4,Charadriiformes__order,free_topic
acl:relcl>nsubj> which,-0.474,0.235,-0.394,0.334,3,Charadriiformes__order,free_topic
obl<acl<obj< look,0.473,0.237,0.412,0.31,2,Charadriiformes__order,free_topic
nmod>appos> ...,-0.472,0.237,-0.733,0.039,3,Charadriiformes__order,free_topic
nsubj<obl>case> on,0.472,0.238,0.412,0.31,2,Charadriiformes__order,free_topic
nsubj<obj>nmod:poss> its,0.472,0.238,0.405,0.319,4,Charadriiformes__order,free_topic
nsubj<obj>amod> ...,0.47,0.24,0.344,0.405,6,Charadriiformes__order,free_topic
conj<nmod< seabird,0.469,0.242,0.412,0.31,2,Charadriiformes__order,free_topic
appos>compound> Corvus,0.467,0.243,0.378,0.356,2,Charadriiformes__order,free_topic
nmod>compound>amod> average,0.467,0.243,0.412,0.31,5,Charadriiformes__order,free_topic
conj<conj>cc> or,0.467,0.243,0.412,0.31,2,Charadriiformes__order,free_topic
obl<obl> size,0.465,0.246,0.412,0.31,2,Charadriiformes__order,free_topic
conj> kittiwake,0.464,0.246,0.504,0.203,2,Charadriiformes__order,free_topic
obl<nsubj> those,0.462,0.249,0.504,0.203,2,Charadriiformes__order,free_topic
compound<nmod<det> the,-0.46,0.252,-0.504,0.203,4,Charadriiformes__order,free_topic
appos>nmod>case> ...,-0.458,0.253,-0.504,0.203,2,Charadriiformes__order,free_topic
nsubj<advcl>advmod> ...,0.458,0.253,0.454,0.259,5,Charadriiformes__order,free_topic
conj<obl>case> ...,-0.458,0.254,-0.327,0.429,3,Charadriiformes__order,free_topic
conj<case> on,0.457,0.254,0.577,0.134,3,Charadriiformes__order,free_topic
cc> and,0.457,0.255,0.675,0.066,42,Charadriiformes__order,free_topic
conj>obl>case> ...,0.457,0.255,0.412,0.31,3,Charadriiformes__order,free_topic
nsubj<advcl>mark> ...,0.456,0.256,0.313,0.45,7,Charadriiformes__order,free_topic
appos<case> from,0.456,0.256,0.378,0.356,2,Charadriiformes__order,free_topic
nsubj<obl>conj> city,-0.455,0.257,-0.412,0.31,2,Charadriiformes__order,free_topic
nmod<nsubj< ...,0.455,0.257,0.327,0.429,15,Charadriiformes__order,free_topic
conj<det> some,0.455,0.258,0.412,0.31,3,Charadriiformes__order,free_topic
nsubj<amod>advmod> ...,0.454,0.259,0.405,0.319,4,Charadriiformes__order,free_topic
nsubj<advmod> sometimes,0.452,0.261,0.412,0.31,3,Charadriiformes__order,free_topic
obl<advmod> ...,0.452,0.261,0.619,0.102,13,Charadriiformes__order,free_topic
nmod<obl<nsubj> ...,0.449,0.265,0.327,0.429,5,Charadriiformes__order,free_topic
conj>compound> ...,-0.447,0.266,-0.289,0.488,4,Charadriiformes__order,free_topic
obl<conj> ...,0.446,0.268,0.592,0.122,5,Charadriiformes__order,free_topic
conj<conj> eagle,0.446,0.268,0.412,0.31,5,Charadriiformes__order,free_topic
obj<advcl<obj> ...,0.445,0.269,0.405,0.319,3,Charadriiformes__order,free_topic
nsubj<conj>aux> ...,-0.442,0.273,-0.481,0.227,4,Charadriiformes__order,free_topic
nsubj:pass< ...,0.44,0.275,0.514,0.192,5,Charadriiformes__order,free_topic
obl<nsubj>nmod> ...,-0.438,0.277,-0.412,0.31,1,Charadriiformes__order,free_topic
obl<advmod> closely,0.437,0.279,0.504,0.203,2,Charadriiformes__order,free_topic
conj<nmod<obj< ...,-0.436,0.28,-0.327,0.429,4,Charadriiformes__order,free_topic
conj<conj> skua,0.434,0.283,0.412,0.31,4,Charadriiformes__order,free_topic
nsubj<xcomp> ...,0.433,0.284,0.394,0.334,3,Charadriiformes__order,free_topic
compound<conj> ...,0.43,0.287,0.733,0.039,4,Charadriiformes__order,free_topic
conj<obl<nsubj:pass> chick,-0.429,0.289,-0.577,0.134,2,Charadriiformes__order,free_topic
conj<appos> knot,0.428,0.29,0.412,0.31,2,Charadriiformes__order,free_topic
amod>advmod> lesser,-0.428,0.29,-0.452,0.261,3,Charadriiformes__order,free_topic
nsubj<obj>det> a,0.428,0.29,0.289,0.488,4,Charadriiformes__order,free_topic
nsubj<conj< associate,0.428,0.291,0.412,0.31,2,Charadriiformes__order,free_topic
nsubj< species,0.426,0.293,0.327,0.429,3,Charadriiformes__order,free_topic
conj<obl<nsubj:pass> ...,-0.425,0.294,-0.206,0.624,4,Charadriiformes__order,free_topic
nsubj:pass<xcomp> drop,0.424,0.295,0.378,0.356,2,Charadriiformes__order,free_topic
nmod<amod> other,0.424,0.296,0.412,0.31,4,Charadriiformes__order,free_topic
