feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
amod> wild,0.639,0.088,0.252,0.547,4,Primate__order,free_topic
obl<mark> to,0.639,0.088,0.577,0.134,9,Primate__order,free_topic
nmod<case> ...,0.638,0.089,0.764,0.027,17,Primate__order,free_topic
obl<conj>cc> ...,0.636,0.09,0.577,0.134,1,Primate__order,free_topic
nsubj<obj>amod> ...,0.636,0.09,0.733,0.039,21,Primate__order,free_topic
nmod<appos< Badger,0.635,0.091,0.577,0.134,3,Primate__order,free_topic
obj<advmod> usually,0.634,0.091,0.577,0.134,2,Primate__order,free_topic
compound<obl< ...,-0.632,0.092,-0.481,0.227,9,Primate__order,free_topic
nmod> America,0.632,0.093,0.63,0.094,2,Primate__order,free_topic
amod<advmod> ...,-0.631,0.094,-0.764,0.027,9,Primate__order,free_topic
det> the,0.63,0.094,0.659,0.076,66,Primate__order,free_topic
amod<nsubj>nmod> ...,0.628,0.095,0.655,0.078,3,Primate__order,free_topic
obl<obl>case> during,0.627,0.096,0.577,0.134,2,Primate__order,free_topic
cop> ...,0.627,0.096,0.577,0.134,1,Primate__order,free_topic
amod<nmod<case> with,0.627,0.096,0.577,0.134,2,Primate__order,free_topic
conj<obj<advmod> ...,0.627,0.096,0.577,0.134,3,Primate__order,free_topic
compound< group,-0.625,0.098,-0.63,0.094,2,Primate__order,free_topic
obl<conj>aux> ...,-0.624,0.098,-0.577,0.134,1,Primate__order,free_topic
obl<obl>case> than,0.624,0.099,0.577,0.134,3,Primate__order,free_topic
conj< dwarf,0.623,0.099,0.504,0.203,2,Primate__order,free_topic
nmod> hold,0.623,0.099,0.577,0.134,2,Primate__order,free_topic
obl:npmod< induce,-0.622,0.1,-0.577,0.134,2,Primate__order,free_topic
amod<conj<case> of,0.62,0.101,0.577,0.134,2,Primate__order,free_topic
conj<nsubj<advmod> not,0.619,0.102,0.577,0.134,2,Primate__order,free_topic
conj<obl< ...,0.618,0.102,0.733,0.039,8,Primate__order,free_topic
conj< monkey,0.618,0.102,0.577,0.134,3,Primate__order,free_topic
conj<conj>cc> and,0.616,0.104,0.733,0.039,6,Primate__order,free_topic
obl<acl<det> the,-0.616,0.104,-0.682,0.062,7,Primate__order,free_topic
nmod<nsubj<aux> be,0.615,0.105,0.577,0.134,2,Primate__order,free_topic
conj<appos>flat> shock,0.614,0.106,0.577,0.134,2,Primate__order,free_topic
obj<xcomp< ...,0.613,0.106,0.496,0.212,5,Primate__order,free_topic
case> to,0.61,0.108,0.856,0.007,73,Primate__order,free_topic
obl<obl>nummod> ...,0.608,0.11,0.577,0.134,6,Primate__order,free_topic
amod<conj>cc> or,0.608,0.11,0.655,0.078,3,Primate__order,free_topic
parataxis<appos>flat> l,-0.607,0.11,-0.577,0.134,3,Primate__order,free_topic
nmod< Interaction,0.606,0.111,0.577,0.134,9,Primate__order,free_topic
nmod<obl<conj> ...,0.605,0.112,0.577,0.134,6,Primate__order,free_topic
nsubj<nmod> ...,0.605,0.112,0.733,0.039,5,Primate__order,free_topic
nmod<obl<cop> be,0.605,0.112,0.577,0.134,6,Primate__order,free_topic
nsubj<advmod> not,0.604,0.112,0.109,0.797,6,Primate__order,free_topic
nsubj<obl>nmod> ...,0.604,0.113,0.577,0.134,12,Primate__order,free_topic
amod<nmod>nmod> ...,0.603,0.114,0.655,0.078,6,Primate__order,free_topic
obl<obl>case> for,0.602,0.114,0.577,0.134,5,Primate__order,free_topic
obj<nsubj>nmod> ...,0.601,0.115,0.495,0.212,4,Primate__order,free_topic
obl<obl>case> into,0.601,0.115,0.577,0.134,2,Primate__order,free_topic
nmod<nmod> species,0.6,0.116,0.577,0.134,2,Primate__order,free_topic
conj<nsubj<advmod> ...,0.597,0.118,0.577,0.134,3,Primate__order,free_topic
conj<list> capuching,0.594,0.12,0.577,0.134,4,Primate__order,free_topic
nmod<parataxis< ...,-0.594,0.12,-0.577,0.134,1,Primate__order,free_topic
compound< population,0.593,0.121,0.577,0.134,2,Primate__order,free_topic
nsubj:pass<obl> ...,0.593,0.122,0.504,0.203,4,Primate__order,free_topic
amod<conj>cc> ...,0.593,0.122,0.577,0.134,2,Primate__order,free_topic
nmod<case> on,0.592,0.122,0.577,0.134,4,Primate__order,free_topic
amod<obl<obl> ...,0.588,0.125,0.577,0.134,17,Primate__order,free_topic
amod<nmod<case> because,0.586,0.127,0.577,0.134,2,Primate__order,free_topic
nmod<parataxis< bird,-0.586,0.127,-0.577,0.134,3,Primate__order,free_topic
obl<advcl>mark> ...,0.583,0.129,0.592,0.122,5,Primate__order,free_topic
nmod> ...,0.582,0.13,0.491,0.217,48,Primate__order,free_topic
amod<acl> ...,-0.582,0.13,-0.733,0.039,9,Primate__order,free_topic
nmod>nmod>case> of,0.582,0.13,0.591,0.122,6,Primate__order,free_topic
nmod>det> this,0.582,0.131,0.504,0.203,2,Primate__order,free_topic
nmod<case> to,0.58,0.132,0.577,0.134,9,Primate__order,free_topic
nsubj<advcl> ...,0.579,0.133,0.6,0.116,23,Primate__order,free_topic
nsubj< live,0.578,0.133,0.218,0.604,4,Primate__order,free_topic
amod<conj>advmod> ...,0.576,0.135,0.577,0.134,3,Primate__order,free_topic
obl<cc> or,0.576,0.135,0.577,0.134,2,Primate__order,free_topic
nsubj<ccomp>obl> ...,0.575,0.136,0.514,0.192,4,Primate__order,free_topic
nmod<case> of,0.575,0.136,0.632,0.093,9,Primate__order,free_topic
amod<nmod<case> ...,0.574,0.137,0.546,0.162,8,Primate__order,free_topic
obj<xcomp>mark> to,0.574,0.137,0.573,0.138,8,Primate__order,free_topic
nsubj<obl>det> the,0.573,0.137,0.577,0.134,19,Primate__order,free_topic
obj<nmod> ...,0.573,0.138,0.514,0.192,3,Primate__order,free_topic
nmod<nmod<obl< ...,0.572,0.138,0.436,0.28,3,Primate__order,free_topic
nsubj<obl>case> to,0.572,0.138,0.109,0.797,6,Primate__order,free_topic
nsubj<ccomp<nsubj:pass> it,0.572,0.139,0.577,0.134,2,Primate__order,free_topic
amod<obl<acl< ...,0.571,0.139,0.577,0.134,5,Primate__order,free_topic
amod<nsubj> danger,-0.571,0.14,-0.412,0.31,2,Primate__order,free_topic
obl<aux> have,0.57,0.141,0.577,0.134,14,Primate__order,free_topic
acl:relcl>cop> be,0.57,0.141,0.62,0.101,3,Primate__order,free_topic
nmod<nsubj<aux> have,0.568,0.141,0.577,0.134,3,Primate__order,free_topic
nmod:poss> ...,-0.568,0.142,-0.504,0.203,2,Primate__order,free_topic
obl<conj>nsubj> ...,-0.568,0.142,-0.655,0.078,3,Primate__order,free_topic
obl<xcomp> ...,0.566,0.144,0.577,0.134,3,Primate__order,free_topic
nmod<appos< Bumblebee,0.565,0.144,0.577,0.134,4,Primate__order,free_topic
nmod<amod> many,0.565,0.145,0.577,0.134,2,Primate__order,free_topic
obj<advcl>nsubj> ...,0.564,0.145,0.577,0.134,3,Primate__order,free_topic
nmod<case> with,0.563,0.146,0.577,0.134,3,Primate__order,free_topic
nsubj:pass<xcomp>obl> ...,0.562,0.147,0.436,0.28,4,Primate__order,free_topic
amod<compound< ...,0.56,0.149,0.592,0.122,5,Primate__order,free_topic
amod<conj<case> due,0.559,0.15,0.577,0.134,2,Primate__order,free_topic
amod<obl< find,0.558,0.15,0.577,0.134,3,Primate__order,free_topic
conj<nmod>case> in,0.554,0.154,0.577,0.134,3,Primate__order,free_topic
obj<xcomp> ...,0.554,0.154,0.791,0.019,9,Primate__order,free_topic
compound> adult,0.554,0.154,0.504,0.203,2,Primate__order,free_topic
conj<nmod>case> ...,0.553,0.155,0.577,0.134,4,Primate__order,free_topic
obj<acl<amod> ...,0.553,0.155,0.733,0.039,5,Primate__order,free_topic
nsubj:pass< bite,0.552,0.156,0.504,0.203,2,Primate__order,free_topic
nsubj<ccomp<conj> ...,0.551,0.157,0.577,0.134,3,Primate__order,free_topic
nmod< relationship,0.548,0.16,0.764,0.027,45,Primate__order,free_topic
nsubj<aux> have,0.547,0.16,0.791,0.019,12,Primate__order,free_topic
conj<appos> monkey,0.547,0.16,0.378,0.356,4,Primate__order,free_topic
nmod<conj<obj< ...,-0.547,0.161,-0.577,0.134,1,Primate__order,free_topic
case> with,0.547,0.161,0.791,0.019,94,Primate__order,free_topic
conj<nmod>case> such,0.547,0.161,0.63,0.094,2,Primate__order,free_topic
nsubj<nmod>case> of,0.546,0.162,0.655,0.078,3,Primate__order,free_topic
amod> young,0.544,0.164,0.825,0.012,4,Primate__order,free_topic
obl<acl<obl< scavenge,0.542,0.165,0.412,0.31,2,Primate__order,free_topic
nsubj<obj> call,0.542,0.165,0.756,0.03,2,Primate__order,free_topic
case> like,0.542,0.165,0.856,0.007,9,Primate__order,free_topic
nmod<amod> different,0.541,0.166,0.577,0.134,2,Primate__order,free_topic
nsubj<aux> ...,0.54,0.167,0.44,0.275,5,Primate__order,free_topic
amod<nsubj<advmod> directly,-0.537,0.17,-0.577,0.134,2,Primate__order,free_topic
conj<nmod>case> of,0.536,0.171,0.577,0.134,3,Primate__order,free_topic
nmod<nsubj<aux> ...,0.536,0.171,0.577,0.134,1,Primate__order,free_topic
