feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj>cc> or,0.591,0.123,0.327,0.429,5,Primate__order,location_comment
cc> and,0.591,0.123,0.583,0.129,17,Primate__order,location_comment
obj<nsubj> which,0.59,0.123,0.507,0.2,3,Primate__order,location_comment
conj<conj>compound> ...,0.588,0.125,0.546,0.162,10,Primate__order,location_comment
nsubj<obj>amod> ...,0.585,0.128,0.577,0.134,4,Primate__order,location_comment
conj>nmod>case> of,0.58,0.132,0.504,0.203,2,Primate__order,location_comment
obl<acl< ...,0.578,0.134,0.507,0.2,3,Primate__order,location_comment
nmod<case> of,0.577,0.134,0.546,0.162,5,Primate__order,location_comment
nsubj<obl> ...,0.572,0.139,0.546,0.162,9,Primate__order,location_comment
nmod< alteration,0.568,0.142,0.412,0.31,2,Primate__order,location_comment
nsubj:pass<conj>cc> and,0.566,0.143,0.577,0.134,3,Primate__order,location_comment
acl> ...,0.566,0.143,0.524,0.183,7,Primate__order,location_comment
case> with,0.566,0.144,0.514,0.192,3,Primate__order,location_comment
obl<nsubj> people,0.566,0.144,0.577,0.134,2,Primate__order,location_comment
nmod<obj< ...,0.563,0.146,0.733,0.039,5,Primate__order,location_comment
amod>conj>cc> and,0.561,0.148,0.674,0.067,4,Primate__order,location_comment
compound<nmod<case> ...,-0.559,0.15,-0.504,0.203,4,Primate__order,location_comment
acl:relcl>nsubj> they,0.557,0.151,0.504,0.203,2,Primate__order,location_comment
compound<obl< ...,-0.557,0.152,-0.592,0.122,15,Primate__order,location_comment
compound< ...,0.555,0.154,0.638,0.089,37,Primate__order,location_comment
nmod<obl<obl> ...,0.554,0.154,0.733,0.039,4,Primate__order,location_comment
parataxis<conj> ...,0.55,0.158,0.577,0.134,6,Primate__order,location_comment
case> from,0.55,0.158,0.655,0.078,4,Primate__order,location_comment
compound<conj>cc> and,-0.548,0.159,-0.577,0.134,2,Primate__order,location_comment
case> on,0.546,0.162,0.577,0.134,2,Primate__order,location_comment
nmod<case> in,0.544,0.164,0.546,0.162,7,Primate__order,location_comment
