feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
nsubj:pass<conj> ...,0.621,0.1,0.577,0.134,6,Arthropod__phylum,taxongroup_topic
conj<nmod<obj> spider,0.621,0.1,0.577,0.134,2,Arthropod__phylum,taxongroup_topic
acl>obl>conj> spider,0.62,0.101,0.412,0.31,7,Arthropod__phylum,taxongroup_topic
obl<advmod> also,0.619,0.102,0.655,0.078,4,Arthropod__phylum,taxongroup_topic
nsubj:pass<conj>aux:pass> be,0.614,0.105,0.577,0.134,3,Arthropod__phylum,taxongroup_topic
nmod<obl<cc> ...,0.614,0.105,0.577,0.134,1,Arthropod__phylum,taxongroup_topic
conj<nmod<conj> appendage,0.612,0.107,0.577,0.134,2,Arthropod__phylum,taxongroup_topic
appos<appos> toxin,0.611,0.107,0.577,0.134,2,Arthropod__phylum,taxongroup_topic
obj< call,0.611,0.107,0.756,0.03,2,Arthropod__phylum,taxongroup_topic
nsubj<obl>amod> other,0.611,0.108,0.577,0.134,4,Arthropod__phylum,taxongroup_topic
obl<advcl<advmod> ...,0.61,0.108,0.412,0.31,3,Arthropod__phylum,taxongroup_topic
amod> european,0.609,0.109,0.546,0.162,4,Arthropod__phylum,taxongroup_topic
conj<conj> amphibian,0.605,0.112,0.504,0.203,6,Arthropod__phylum,taxongroup_topic
conj<nsubj>det> a,0.603,0.113,0.577,0.134,2,Arthropod__phylum,taxongroup_topic
appos<flat> Mongolarachne,-0.6,0.116,-0.577,0.134,2,Arthropod__phylum,taxongroup_topic
conj<nsubj>det> the,0.6,0.116,0.655,0.078,5,Arthropod__phylum,taxongroup_topic
conj>compound> garden,0.6,0.116,0.577,0.134,2,Arthropod__phylum,taxongroup_topic
conj>amod> small,0.597,0.118,0.655,0.078,4,Arthropod__phylum,taxongroup_topic
case> such,0.591,0.123,0.63,0.094,12,Arthropod__phylum,taxongroup_topic
obj<nmod>case> such,0.59,0.124,0.63,0.094,2,Arthropod__phylum,taxongroup_topic
case> include,0.588,0.126,0.342,0.406,10,Arthropod__phylum,taxongroup_topic
appos<obj< contain,0.587,0.126,0.378,0.356,2,Arthropod__phylum,taxongroup_topic
nsubj<obj>nmod:poss> ...,0.587,0.126,0.577,0.134,2,Arthropod__phylum,taxongroup_topic
appos> Reproduction,0.587,0.126,0.577,0.134,2,Arthropod__phylum,taxongroup_topic
nsubj<obl>case> in,0.586,0.127,0.577,0.134,5,Arthropod__phylum,taxongroup_topic
nsubj<obl>amod> most,0.585,0.127,0.577,0.134,2,Arthropod__phylum,taxongroup_topic
amod> fishing,-0.584,0.128,-0.62,0.101,3,Arthropod__phylum,taxongroup_topic
obj< include,0.583,0.129,0.846,0.008,9,Arthropod__phylum,taxongroup_topic
compound> whip,0.581,0.131,0.327,0.429,3,Arthropod__phylum,taxongroup_topic
nsubj:pass<obl> ...,0.581,0.131,0.846,0.008,14,Arthropod__phylum,taxongroup_topic
nsubj<conj>aux> ...,0.581,0.131,0.63,0.094,2,Arthropod__phylum,taxongroup_topic
obl<obl>case> as,0.579,0.132,0.63,0.094,2,Arthropod__phylum,taxongroup_topic
nmod<nsubj<conj> ...,0.579,0.132,0.577,0.134,5,Arthropod__phylum,taxongroup_topic
conj>compound> cross,0.579,0.133,0.577,0.134,2,Arthropod__phylum,taxongroup_topic
conj<nsubj>amod> ...,-0.579,0.133,-0.577,0.134,4,Arthropod__phylum,taxongroup_topic
nmod>conj>cc> and,0.578,0.133,0.655,0.078,4,Arthropod__phylum,taxongroup_topic
nsubj<obl>amod> ...,0.575,0.136,0.577,0.134,6,Arthropod__phylum,taxongroup_topic
acl>advmod> ...,0.574,0.137,0.62,0.101,3,Arthropod__phylum,taxongroup_topic
nsubj< keep,0.57,0.14,0.577,0.134,2,Arthropod__phylum,taxongroup_topic
nmod<nmod> ...,0.569,0.141,0.436,0.28,7,Arthropod__phylum,taxongroup_topic
obl<obj> ...,0.569,0.141,0.546,0.162,5,Arthropod__phylum,taxongroup_topic
appos<appos>nmod> ...,0.567,0.143,0.577,0.134,1,Arthropod__phylum,taxongroup_topic
conj<compound> scrambling,0.567,0.143,0.577,0.134,2,Arthropod__phylum,taxongroup_topic
obl<nsubj> animal,-0.566,0.144,-0.63,0.094,2,Arthropod__phylum,taxongroup_topic
case> as,0.565,0.145,0.495,0.212,9,Arthropod__phylum,taxongroup_topic
compound<nmod> ...,0.564,0.145,0.358,0.385,7,Arthropod__phylum,taxongroup_topic
obl<acl<compound> ...,-0.563,0.146,-0.412,0.31,3,Arthropod__phylum,taxongroup_topic
obj<conj<obl> ...,0.562,0.147,0.412,0.31,3,Arthropod__phylum,taxongroup_topic
amod> Himalayan,0.562,0.147,0.327,0.429,3,Arthropod__phylum,taxongroup_topic
nsubj:pass<conj>obl> ...,0.561,0.148,0.412,0.31,3,Arthropod__phylum,taxongroup_topic
conj<case> as,0.561,0.148,0.592,0.122,11,Arthropod__phylum,taxongroup_topic
conj> arachnid,0.56,0.149,0.412,0.31,2,Arthropod__phylum,taxongroup_topic
nmod<obl<conj< ...,-0.559,0.15,-0.577,0.134,4,Arthropod__phylum,taxongroup_topic
nsubj<nmod> ...,0.557,0.151,0.682,0.062,12,Arthropod__phylum,taxongroup_topic
conj<compound> wolf,0.553,0.155,0.577,0.134,3,Arthropod__phylum,taxongroup_topic
conj<nsubj> ...,0.553,0.155,0.436,0.28,11,Arthropod__phylum,taxongroup_topic
obl<obj>amod> large,0.553,0.155,0.412,0.31,2,Arthropod__phylum,taxongroup_topic
conj<nmod<nmod> arachnid,0.552,0.156,0.577,0.134,2,Arthropod__phylum,taxongroup_topic
nmod>det> the,0.552,0.156,0.055,0.898,13,Arthropod__phylum,taxongroup_topic
xcomp<nsubj:pass>det> some,0.552,0.156,0.577,0.134,2,Arthropod__phylum,taxongroup_topic
appos<conj> ...,0.552,0.156,0.409,0.314,8,Arthropod__phylum,taxongroup_topic
