feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
obl< give,0.609,0.109,0.577,0.134,3,Mammal__class,taxongroup_comment
nsubj:pass<obl>amod> ...,0.609,0.109,0.577,0.134,7,Mammal__class,taxongroup_comment
flat<flat> jackrabbit,0.609,0.109,0.577,0.134,4,Mammal__class,taxongroup_comment
obl<parataxis<parataxis> give,0.607,0.111,0.577,0.134,4,Mammal__class,taxongroup_comment
ccomp<nsubj> ...,0.603,0.113,0.577,0.134,1,Mammal__class,taxongroup_comment
case> for,0.603,0.114,0.218,0.604,3,Mammal__class,taxongroup_comment
conj<det> the,0.602,0.114,0.733,0.039,8,Mammal__class,taxongroup_comment
compound> ...,-0.601,0.115,0.1,0.814,16,Mammal__class,taxongroup_comment
obl<nsubj:pass> diet,0.6,0.116,0.577,0.134,2,Mammal__class,taxongroup_comment
compound<list< ...,0.6,0.116,0.577,0.134,2,Mammal__class,taxongroup_comment
nmod<acl> ...,0.6,0.116,0.655,0.078,5,Mammal__class,taxongroup_comment
nsubj<obl> ...,0.596,0.119,0.136,0.747,19,Mammal__class,taxongroup_comment
conj<amod> african,-0.595,0.119,-0.577,0.134,5,Mammal__class,taxongroup_comment
nsubj:pass<aux:pass> be,0.595,0.12,0.655,0.078,19,Mammal__class,taxongroup_comment
advmod> probably,0.594,0.12,0.577,0.134,2,Mammal__class,taxongroup_comment
nmod< image,0.593,0.121,0.577,0.134,2,Mammal__class,taxongroup_comment
obj<advmod> ...,0.592,0.122,0.62,0.101,3,Mammal__class,taxongroup_comment
appos< order,0.591,0.123,0.436,0.28,4,Mammal__class,taxongroup_comment
nmod< brain,0.591,0.123,0.577,0.134,2,Mammal__class,taxongroup_comment
nsubj<cop> tolai,0.59,0.123,0.577,0.134,2,Mammal__class,taxongroup_comment
nmod<amod> know,0.59,0.124,0.577,0.134,2,Mammal__class,taxongroup_comment
flat<compound< Arctic,-0.589,0.124,-0.412,0.31,2,Mammal__class,taxongroup_comment
nmod<obl>conj> ...,0.589,0.124,0.577,0.134,6,Mammal__class,taxongroup_comment
nsubj<compound> ...,0.589,0.125,0.577,0.134,2,Mammal__class,taxongroup_comment
appos>conj>cc> and,-0.585,0.128,-0.6,0.116,25,Mammal__class,taxongroup_comment
appos< ...,0.584,0.128,0.546,0.162,12,Mammal__class,taxongroup_comment
acl:relcl>conj> ...,0.584,0.128,0.546,0.162,3,Mammal__class,taxongroup_comment
nsubj<nmod>nmod> ...,-0.581,0.131,-0.655,0.078,3,Mammal__class,taxongroup_comment
conj> elephant,0.58,0.132,0.394,0.334,3,Mammal__class,taxongroup_comment
nmod>conj> koala,0.577,0.134,0.577,0.134,2,Mammal__class,taxongroup_comment
amod> most,0.576,0.135,0.55,0.158,4,Mammal__class,taxongroup_comment
nsubj:pass<conj> ...,0.575,0.136,0.109,0.797,5,Mammal__class,taxongroup_comment
conj<amod> ...,-0.574,0.137,-0.546,0.162,5,Mammal__class,taxongroup_comment
advmod> ...,0.574,0.137,0.481,0.227,6,Mammal__class,taxongroup_comment
appos<conj>case> arcticus,0.573,0.138,0.577,0.134,2,Mammal__class,taxongroup_comment
