feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj<nsubj> predator,0.666,0.072,0.63,0.094,2,Mammal__class,free_topic
nsubj<advcl> imitate,0.665,0.072,0.577,0.134,2,Mammal__class,free_topic
nmod>amod> other,0.665,0.072,0.577,0.134,2,Mammal__class,free_topic
nsubj<obj>det> no,0.663,0.073,0.577,0.134,2,Mammal__class,free_topic
compound<nmod<case> to,-0.662,0.074,-0.577,0.134,2,Mammal__class,free_topic
nsubj<advcl<aux> can,0.66,0.075,0.764,0.027,3,Mammal__class,free_topic
nmod<conj<cop> be,0.66,0.075,0.655,0.078,4,Mammal__class,free_topic
nsubj>nmod>case> of,0.66,0.075,0.577,0.134,2,Mammal__class,free_topic
obl<obl>compound> ...,0.659,0.076,0.385,0.346,5,Mammal__class,free_topic
advmod> even,0.658,0.076,0.63,0.094,4,Mammal__class,free_topic
advmod>advmod> ...,0.658,0.076,0.577,0.134,1,Mammal__class,free_topic
obj< include,0.658,0.076,0.436,0.28,5,Mammal__class,free_topic
conj< invertebrate,0.656,0.077,0.577,0.134,3,Mammal__class,free_topic
obl<parataxis< ...,0.655,0.078,0.546,0.162,3,Mammal__class,free_topic
conj<obl>case> to,0.654,0.078,0.63,0.094,2,Mammal__class,free_topic
obj<advcl< ...,0.654,0.079,0.542,0.165,9,Mammal__class,free_topic
conj<obl<conj> ...,0.652,0.079,0.733,0.039,9,Mammal__class,free_topic
compound<amod> asian,0.652,0.08,0.733,0.039,3,Mammal__class,free_topic
conj>cc> but,0.652,0.08,0.577,0.134,4,Mammal__class,free_topic
advmod> only,0.652,0.08,0.63,0.094,2,Mammal__class,free_topic
nmod<obl< ...,0.648,0.082,0.627,0.096,23,Mammal__class,free_topic
obl<obl>det> a,-0.647,0.083,-0.546,0.162,6,Mammal__class,free_topic
cop> be,0.647,0.083,0.491,0.217,43,Mammal__class,free_topic
