feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj<appos>flat> ...,-0.163,0.7,-0.247,0.555,1,Lizard__suborder,adaptation_topic
amod> Frilled,0.162,0.701,0.412,0.31,4,Lizard__suborder,adaptation_topic
amod> ...,0.158,0.708,0.038,0.928,12,Lizard__suborder,adaptation_topic
conj<conj> dragon,-0.157,0.71,-0.082,0.846,2,Lizard__suborder,adaptation_topic
nsubj<conj>cc> and,-0.154,0.715,0.027,0.948,5,Lizard__suborder,adaptation_topic
conj<amod> Malayan,0.152,0.72,0.082,0.846,3,Lizard__suborder,adaptation_topic
conj<conj>amod> thorny,0.148,0.727,0.247,0.555,4,Lizard__suborder,adaptation_topic
nsubj<obj>conj> ...,0.148,0.727,0.312,0.452,4,Lizard__suborder,adaptation_topic
amod> dwarf,0.146,0.73,0.129,0.762,6,Lizard__suborder,adaptation_topic
obl<advmod> ...,0.145,0.731,0.109,0.797,3,Lizard__suborder,adaptation_topic
compound<obl< ...,0.144,0.733,0.312,0.452,3,Lizard__suborder,adaptation_topic
appos> Taxonomy,-0.137,0.746,-0.082,0.846,2,Lizard__suborder,adaptation_topic
conj<conj>flat> gibbon,-0.135,0.75,-0.247,0.555,2,Lizard__suborder,adaptation_topic
conj<conj< name,0.13,0.759,0.247,0.555,3,Lizard__suborder,adaptation_topic
nsubj:pass<obl>det> the,-0.119,0.779,-0.082,0.846,2,Lizard__suborder,adaptation_topic
conj<conj> ...,0.117,0.782,-0.206,0.624,9,Lizard__suborder,adaptation_topic
conj<conj<det> some,0.1,0.815,0.082,0.846,3,Lizard__suborder,adaptation_topic
conj<compound> mountain,0.093,0.827,-0.082,0.846,3,Lizard__suborder,adaptation_topic
compound> land,0.092,0.828,0.136,0.747,6,Lizard__suborder,adaptation_topic
obj<obl>case> as,0.091,0.829,0.171,0.685,3,Lizard__suborder,adaptation_topic
nsubj>amod> ...,0.081,0.849,0.171,0.685,3,Lizard__suborder,adaptation_topic
amod> viviparous,-0.078,0.854,-0.243,0.563,10,Lizard__suborder,adaptation_topic
compound> Komodo,0.074,0.861,0.031,0.942,5,Lizard__suborder,adaptation_topic
nsubj<aux> can,-0.071,0.868,0.062,0.883,3,Lizard__suborder,adaptation_topic
conj< monitor,-0.07,0.869,0.082,0.846,3,Lizard__suborder,adaptation_topic
nsubj:pass<obl>det> a,-0.069,0.871,-0.082,0.846,2,Lizard__suborder,adaptation_topic
obj<obl>case> in,0.064,0.88,-0.016,0.971,3,Lizard__suborder,adaptation_topic
conj<conj>cc> or,-0.057,0.893,-0.247,0.555,3,Lizard__suborder,adaptation_topic
conj<conj>flat> ...,-0.057,0.893,-0.247,0.555,6,Lizard__suborder,adaptation_topic
nsubj:pass<xcomp>mark> to,-0.047,0.912,0.082,0.846,3,Lizard__suborder,adaptation_topic
compound> sand,-0.031,0.942,0.161,0.704,9,Lizard__suborder,adaptation_topic
amod> common,-0.025,0.954,-0.169,0.689,3,Lizard__suborder,adaptation_topic
det> a,0.021,0.96,0.041,0.923,4,Lizard__suborder,adaptation_topic
conj<appos>flat> vivipara,-0.02,0.962,0.082,0.846,2,Lizard__suborder,adaptation_topic
nsubj<obj>compound> ...,0.02,0.963,-0.126,0.766,2,Lizard__suborder,adaptation_topic
amod> female,-0.018,0.966,0.031,0.942,3,Lizard__suborder,adaptation_topic
cop> be,0.013,0.975,-0.169,0.689,3,Lizard__suborder,adaptation_topic
nsubj:pass<xcomp> ...,0.012,0.977,0.082,0.846,3,Lizard__suborder,adaptation_topic
