feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
appos<conj>cc> ...,-0.602,0.114,-0.577,0.134,1,Lizard__suborder,free_topic
nmod>nmod> ...,0.6,0.116,0.577,0.134,3,Lizard__suborder,free_topic
acl:relcl>nsubj> which,0.6,0.116,0.655,0.078,5,Lizard__suborder,free_topic
obj<ccomp< ...,0.598,0.117,0.764,0.027,3,Lizard__suborder,free_topic
compound< lizard,0.597,0.118,0.732,0.039,3,Lizard__suborder,free_topic
compound>compound> ...,0.596,0.119,0.0,1.0,5,Lizard__suborder,free_topic
nsubj:pass<conj> ...,0.596,0.119,0.504,0.203,4,Lizard__suborder,free_topic
conj<amod> many,0.596,0.119,0.504,0.203,2,Lizard__suborder,free_topic
nsubj<advcl<nsubj> ...,0.595,0.119,0.327,0.429,4,Lizard__suborder,free_topic
nmod>case> for,0.595,0.12,0.577,0.134,2,Lizard__suborder,free_topic
conj<compound> ...,0.594,0.121,0.548,0.16,12,Lizard__suborder,free_topic
obl:npmod<amod< ...,-0.593,0.121,-0.733,0.039,7,Lizard__suborder,free_topic
obl<obj> it,0.592,0.122,0.62,0.101,3,Lizard__suborder,free_topic
nmod<obj< resemble,0.591,0.123,0.577,0.134,2,Lizard__suborder,free_topic
conj<nmod< reptiles,0.591,0.123,0.577,0.134,2,Lizard__suborder,free_topic
conj>compound> Nephrurus,0.588,0.125,0.577,0.134,3,Lizard__suborder,free_topic
conj<conj<conj> ...,-0.588,0.125,-0.577,0.134,5,Lizard__suborder,free_topic
conj>cc> but,0.588,0.126,0.577,0.134,2,Lizard__suborder,free_topic
nsubj:pass<xcomp>mark> to,-0.587,0.126,-0.327,0.429,4,Lizard__suborder,free_topic
nmod> world,0.587,0.126,0.577,0.134,2,Lizard__suborder,free_topic
nsubj<conj>obj> ...,0.586,0.127,0.504,0.203,4,Lizard__suborder,free_topic
compound<det> the,-0.586,0.127,-0.507,0.2,12,Lizard__suborder,free_topic
compound<appos>compound> ...,0.585,0.128,0.592,0.122,3,Lizard__suborder,free_topic
obl<nsubj>amod> ...,0.584,0.128,0.592,0.122,5,Lizard__suborder,free_topic
nmod<nmod<cop> be,-0.584,0.129,-0.577,0.134,5,Lizard__suborder,free_topic
nmod<nmod<nsubj> ...,-0.583,0.13,-0.577,0.134,5,Lizard__suborder,free_topic
compound<acl> ...,-0.582,0.13,-0.507,0.2,3,Lizard__suborder,free_topic
appos<conj>cc> and,-0.579,0.133,-0.577,0.134,5,Lizard__suborder,free_topic
amod>conj>cc> or,0.576,0.135,0.62,0.101,3,Lizard__suborder,free_topic
compound< squid,0.574,0.137,0.655,0.078,4,Lizard__suborder,free_topic
nmod>amod> ...,0.573,0.138,0.396,0.332,7,Lizard__suborder,free_topic
conj> Nephrurus,0.572,0.138,0.577,0.134,2,Lizard__suborder,free_topic
conj<amod> other,0.572,0.139,0.504,0.203,4,Lizard__suborder,free_topic
conj<nmod<nmod< ...,-0.571,0.14,-0.436,0.28,6,Lizard__suborder,free_topic
nsubj<advcl>obj> prey,0.57,0.14,0.577,0.134,2,Lizard__suborder,free_topic
conj<obj<nsubj> species,-0.57,0.14,-0.507,0.2,3,Lizard__suborder,free_topic
nsubj<conj>xcomp> ...,0.57,0.14,0.218,0.604,3,Lizard__suborder,free_topic
nsubj<obj> ...,0.569,0.141,0.464,0.247,23,Lizard__suborder,free_topic
conj>nmod>case> of,0.568,0.142,0.655,0.078,6,Lizard__suborder,free_topic
appos<obl> ...,0.567,0.143,0.62,0.101,3,Lizard__suborder,free_topic
conj<amod> girdle,0.566,0.143,0.655,0.078,3,Lizard__suborder,free_topic
compound> Komodo,-0.566,0.144,-0.655,0.078,18,Lizard__suborder,free_topic
conj<conj>cc> ...,0.563,0.146,0.62,0.101,3,Lizard__suborder,free_topic
obj<obl>case> ...,-0.562,0.147,-0.592,0.122,6,Lizard__suborder,free_topic
compound<conj>cc> ...,0.562,0.147,0.577,0.134,1,Lizard__suborder,free_topic
conj<nsubj:pass< ...,0.561,0.148,0.577,0.134,2,Lizard__suborder,free_topic
conj<obl<aux:pass> ...,0.56,0.149,0.412,0.31,1,Lizard__suborder,free_topic
nmod<case> to,0.559,0.149,0.385,0.346,4,Lizard__suborder,free_topic
amod>advmod> first,-0.559,0.15,-0.577,0.134,2,Lizard__suborder,free_topic
appos<nmod>case> of,0.559,0.15,0.577,0.134,2,Lizard__suborder,free_topic
nsubj:pass< find,0.558,0.151,0.504,0.203,2,Lizard__suborder,free_topic
compound<compound<cc> and,-0.558,0.151,-0.252,0.547,2,Lizard__suborder,free_topic
conj<acl>obl> ...,-0.558,0.151,-0.577,0.134,2,Lizard__suborder,free_topic
nmod<amod> few,0.556,0.153,0.504,0.203,2,Lizard__suborder,free_topic
obl<nsubj>det> ...,0.555,0.153,0.394,0.334,3,Lizard__suborder,free_topic
nmod<case> with,0.554,0.154,0.63,0.094,2,Lizard__suborder,free_topic
conj<obj<nsubj> they,-0.554,0.154,-0.514,0.192,3,Lizard__suborder,free_topic
amod>obl>case> to,0.554,0.154,0.504,0.203,2,Lizard__suborder,free_topic
acl:relcl>xcomp> do,0.551,0.157,0.577,0.134,3,Lizard__suborder,free_topic
nmod>conj> skink,0.55,0.157,0.577,0.134,2,Lizard__suborder,free_topic
conj<conj<case> ...,0.55,0.157,0.577,0.134,3,Lizard__suborder,free_topic
conj<appos< ...,0.549,0.158,0.289,0.488,6,Lizard__suborder,free_topic
nsubj<obl>case> of,0.549,0.158,0.733,0.039,4,Lizard__suborder,free_topic
conj<amod> ...,0.547,0.161,0.217,0.606,21,Lizard__suborder,free_topic
amod> ...,0.546,0.161,0.476,0.233,171,Lizard__suborder,free_topic
obl<nsubj:pass>compound> motion,0.546,0.162,0.577,0.134,3,Lizard__suborder,free_topic
compound>appos> ...,0.543,0.164,0.733,0.039,6,Lizard__suborder,free_topic
conj<acl>obl> Europe,-0.543,0.164,-0.577,0.134,2,Lizard__suborder,free_topic
nsubj:pass<obl>case> in,0.539,0.168,0.733,0.039,5,Lizard__suborder,free_topic
obl:npmod<amod< tail,-0.538,0.169,-0.504,0.203,2,Lizard__suborder,free_topic
obl<advmod> commonly,0.535,0.172,0.733,0.039,3,Lizard__suborder,free_topic
compound> family,-0.535,0.172,-0.577,0.134,4,Lizard__suborder,free_topic
obl:npmod<amod<det> ...,0.535,0.172,0.412,0.31,1,Lizard__suborder,free_topic
nsubj<amod>advmod> ...,0.535,0.172,0.764,0.027,3,Lizard__suborder,free_topic
conj<nsubj>det> a,0.535,0.172,0.504,0.203,2,Lizard__suborder,free_topic
