feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
nmod<nmod<conj> ...,0.628,0.095,0.577,0.134,5,Accipitridae__family,free_topic
compound<amod> Eurasian,0.627,0.096,0.733,0.039,3,Accipitridae__family,free_topic
case> ...,0.626,0.097,0.289,0.488,14,Accipitridae__family,free_topic
obl<obl>case> in,0.621,0.1,0.546,0.162,3,Accipitridae__family,free_topic
conj>nmod>case> ...,-0.62,0.101,-0.577,0.134,1,Accipitridae__family,free_topic
conj< fox,0.62,0.101,0.577,0.134,2,Accipitridae__family,free_topic
conj<nmod>case> to,0.617,0.103,0.577,0.134,2,Accipitridae__family,free_topic
nmod<det> a,0.616,0.104,0.327,0.429,10,Accipitridae__family,free_topic
appos<conj>compound> p.,0.614,0.105,0.577,0.134,2,Accipitridae__family,free_topic
obl< use,0.61,0.108,0.546,0.162,3,Accipitridae__family,free_topic
case> in,0.609,0.109,0.577,0.134,9,Accipitridae__family,free_topic
nmod<nsubj<conj> ...,0.609,0.109,0.577,0.134,3,Accipitridae__family,free_topic
compound<conj<case> ...,-0.607,0.11,-0.62,0.101,3,Accipitridae__family,free_topic
nmod<nsubj> these,0.607,0.11,0.577,0.134,2,Accipitridae__family,free_topic
obl<amod<case> ...,0.607,0.111,0.109,0.797,3,Accipitridae__family,free_topic
nmod<nsubj> ...,0.606,0.111,0.436,0.28,6,Accipitridae__family,free_topic
obl<parataxis> ...,-0.605,0.112,-0.327,0.429,3,Accipitridae__family,free_topic
compound<obl<nsubj> they,0.604,0.113,0.436,0.28,4,Accipitridae__family,free_topic
nsubj< take,0.603,0.113,0.504,0.203,2,Accipitridae__family,free_topic
compound<parataxis<conj> bobcat,0.602,0.114,0.412,0.31,2,Accipitridae__family,free_topic
nsubj<conj>aux> can,0.6,0.116,0.63,0.094,2,Accipitridae__family,free_topic
nmod<appos<appos> ...,0.599,0.116,0.577,0.134,3,Accipitridae__family,free_topic
conj<obl<nsubj:pass> Juvenile,-0.598,0.117,-0.577,0.134,2,Accipitridae__family,free_topic
conj< buzzard,0.598,0.118,0.577,0.134,2,Accipitridae__family,free_topic
nmod<obj< ...,0.597,0.118,0.436,0.28,5,Accipitridae__family,free_topic
nsubj<conj< ...,0.597,0.118,0.436,0.28,4,Accipitridae__family,free_topic
compound<parataxis<conj> eagle,0.591,0.123,0.412,0.31,5,Accipitridae__family,free_topic
nmod< prey,0.589,0.125,0.577,0.134,2,Accipitridae__family,free_topic
compound<nsubj<advmod> ...,-0.588,0.125,-0.577,0.134,4,Accipitridae__family,free_topic
compound<parataxis<conj> ...,0.585,0.127,0.412,0.31,7,Accipitridae__family,free_topic
compound<parataxis<conj> hawk,0.583,0.129,0.412,0.31,4,Accipitridae__family,free_topic
nmod<nsubj<obj> ...,0.583,0.13,0.577,0.134,5,Accipitridae__family,free_topic
nmod<case> than,0.582,0.13,0.412,0.31,2,Accipitridae__family,free_topic
nmod<det> the,0.579,0.132,0.6,0.116,15,Accipitridae__family,free_topic
obl<aux:pass> be,-0.579,0.133,-0.733,0.039,12,Accipitridae__family,free_topic
nsubj<obj>det> a,-0.579,0.133,-0.504,0.203,2,Accipitridae__family,free_topic
compound> fish,0.578,0.134,0.655,0.078,9,Accipitridae__family,free_topic
compound> ...,-0.577,0.134,-0.216,0.608,27,Accipitridae__family,free_topic
nmod< pair,0.576,0.135,0.577,0.134,3,Accipitridae__family,free_topic
compound<parataxis< ...,0.574,0.137,0.577,0.134,3,Accipitridae__family,free_topic
conj> falcon,0.574,0.137,0.218,0.604,3,Accipitridae__family,free_topic
compound<appos<appos> Buteo,0.573,0.137,0.63,0.094,2,Accipitridae__family,free_topic
nsubj<obl>case> than,0.573,0.138,0.504,0.203,2,Accipitridae__family,free_topic
nsubj<obj>conj> ...,0.571,0.139,0.577,0.134,3,Accipitridae__family,free_topic
nmod<nsubj<expl> there,0.571,0.139,0.577,0.134,4,Accipitridae__family,free_topic
nmod<nsubj<aux> ...,-0.571,0.14,-0.577,0.134,3,Accipitridae__family,free_topic
nsubj<obl>case> on,0.57,0.14,0.63,0.094,2,Accipitridae__family,free_topic
conj<appos>compound> Haliaeetus,0.565,0.145,0.577,0.134,3,Accipitridae__family,free_topic
conj<conj>amod> -tailed,0.563,0.146,0.577,0.134,4,Accipitridae__family,free_topic
nmod<case> to,0.563,0.147,0.412,0.31,3,Accipitridae__family,free_topic
conj< owl,0.561,0.148,0.791,0.019,6,Accipitridae__family,free_topic
obl< ...,0.561,0.148,0.409,0.314,24,Accipitridae__family,free_topic
appos<cc> and,-0.556,0.152,-0.327,0.429,3,Accipitridae__family,free_topic
nsubj<obl>case> to,0.555,0.153,0.63,0.094,2,Accipitridae__family,free_topic
nmod< ...,0.552,0.156,0.702,0.052,31,Accipitridae__family,free_topic
nmod< raptor,0.551,0.157,0.546,0.162,3,Accipitridae__family,free_topic
appos> Accipiter,0.55,0.158,0.504,0.203,2,Accipitridae__family,free_topic
nsubj<conj>aux> ...,0.548,0.16,0.577,0.134,1,Accipitridae__family,free_topic
conj<case> of,0.547,0.16,0.577,0.134,2,Accipitridae__family,free_topic
conj<case> as,0.547,0.161,0.733,0.039,3,Accipitridae__family,free_topic
nsubj<aux> have,-0.547,0.161,-0.756,0.03,2,Accipitridae__family,free_topic
conj<conj>obl> ...,-0.545,0.162,-0.577,0.134,1,Accipitridae__family,free_topic
conj<case> in,0.545,0.163,0.577,0.134,2,Accipitridae__family,free_topic
case> than,0.543,0.164,0.546,0.162,4,Accipitridae__family,free_topic
nmod<det> ...,0.542,0.165,0.504,0.203,2,Accipitridae__family,free_topic
