feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
det> ...,0.685,0.061,0.845,0.008,3,Dinosaur__superorder,taxongroup_topic
nsubj:pass< consider,-0.685,0.061,-0.63,0.094,2,Dinosaur__superorder,taxongroup_topic
appos>conj> ...,0.685,0.061,0.481,0.227,7,Dinosaur__superorder,taxongroup_topic
nmod<acl> ...,0.683,0.062,0.577,0.134,3,Dinosaur__superorder,taxongroup_topic
acl>obl>case> in,0.682,0.062,0.655,0.078,3,Dinosaur__superorder,taxongroup_topic
nmod<case> as,0.68,0.063,0.577,0.134,6,Dinosaur__superorder,taxongroup_topic
flat<nsubj:pass<obl> ...,-0.68,0.064,-0.577,0.134,5,Dinosaur__superorder,taxongroup_topic
nsubj<advcl>obl> ...,0.677,0.065,0.495,0.212,5,Dinosaur__superorder,taxongroup_topic
conj<nmod> ...,-0.676,0.066,-0.764,0.027,3,Dinosaur__superorder,taxongroup_topic
nsubj:pass<obl>case> within,0.674,0.067,0.577,0.134,2,Dinosaur__superorder,taxongroup_topic
nmod>amod> ...,0.673,0.067,0.436,0.28,6,Dinosaur__superorder,taxongroup_topic
obl< have,0.672,0.068,0.577,0.134,2,Dinosaur__superorder,taxongroup_topic
nmod<obj< ...,0.672,0.068,0.764,0.027,12,Dinosaur__superorder,taxongroup_topic
nsubj<nmod>amod> hip,0.671,0.069,0.577,0.134,2,Dinosaur__superorder,taxongroup_topic
conj< ...,0.671,0.069,0.578,0.133,42,Dinosaur__superorder,taxongroup_topic
case> in,0.671,0.069,0.546,0.162,5,Dinosaur__superorder,taxongroup_topic
appos<conj>cc> and,0.668,0.07,0.577,0.134,2,Dinosaur__superorder,taxongroup_topic
compound< relative,0.668,0.07,0.577,0.134,2,Dinosaur__superorder,taxongroup_topic
nmod> Huayangosaurus,0.665,0.072,0.577,0.134,3,Dinosaur__superorder,taxongroup_topic
conj< suborder,0.664,0.072,0.577,0.134,2,Dinosaur__superorder,taxongroup_topic
nsubj<obl>nmod:poss> ...,-0.664,0.073,-0.577,0.134,1,Dinosaur__superorder,taxongroup_topic
compound<det> a,0.662,0.074,0.577,0.134,5,Dinosaur__superorder,taxongroup_topic
nsubj<advmod> probably,0.661,0.074,0.63,0.094,2,Dinosaur__superorder,taxongroup_topic
nsubj:pass<obl>case> as,0.661,0.074,0.577,0.134,4,Dinosaur__superorder,taxongroup_topic
conj<conj< include,0.661,0.075,0.577,0.134,3,Dinosaur__superorder,taxongroup_topic
nsubj<aux> have,0.66,0.075,0.568,0.142,13,Dinosaur__superorder,taxongroup_topic
compound<amod> other,0.66,0.075,0.577,0.134,2,Dinosaur__superorder,taxongroup_topic
