feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
nsubj:pass<conj>cc> but,0.57,0.14,0.327,0.429,4,Rodent__order,taxongroup_comment
obl<advcl> ...,0.569,0.141,0.504,0.203,4,Rodent__order,taxongroup_comment
nmod> rat,0.566,0.144,0.63,0.094,2,Rodent__order,taxongroup_comment
amod>obl>conj> ...,0.566,0.144,0.327,0.429,3,Rodent__order,taxongroup_comment
conj<compound> mole,0.566,0.144,0.733,0.039,7,Rodent__order,taxongroup_comment
obj<conj>obl> squirrel,0.566,0.144,0.577,0.134,2,Rodent__order,taxongroup_comment
conj<nsubj:pass<aux:pass> be,-0.563,0.146,-0.218,0.604,3,Rodent__order,taxongroup_comment
amod>obl> ...,-0.563,0.147,-0.507,0.2,3,Rodent__order,taxongroup_comment
acl>obj> ...,0.562,0.147,0.536,0.171,4,Rodent__order,taxongroup_comment
conj<compound>compound> ...,-0.562,0.147,-0.577,0.134,3,Rodent__order,taxongroup_comment
nsubj<conj>nmod> ...,0.561,0.148,0.646,0.083,4,Rodent__order,taxongroup_comment
nmod<obl>amod> ...,0.561,0.148,0.546,0.162,3,Rodent__order,taxongroup_comment
nmod>case> like,0.561,0.148,0.577,0.134,3,Rodent__order,taxongroup_comment
det> ...,0.56,0.149,0.507,0.2,3,Rodent__order,taxongroup_comment
obj<acl<cop> be,-0.558,0.15,-0.577,0.134,3,Rodent__order,taxongroup_comment
conj<nsubj>compound> prey,-0.558,0.151,-0.412,0.31,2,Rodent__order,taxongroup_comment
nsubj> ...,0.556,0.152,-0.027,0.949,6,Rodent__order,taxongroup_comment
amod>advcl>obj> ...,0.556,0.153,0.577,0.134,1,Rodent__order,taxongroup_comment
compound< Cryptomy,0.554,0.154,0.546,0.162,4,Rodent__order,taxongroup_comment
obl<conj>cc> ...,-0.551,0.157,-0.577,0.134,1,Rodent__order,taxongroup_comment
obj<advcl<obj> ...,-0.546,0.161,-0.577,0.134,1,Rodent__order,taxongroup_comment
nmod>conj>cc> and,0.545,0.163,0.026,0.952,17,Rodent__order,taxongroup_comment
nsubj< have,0.544,0.163,0.733,0.039,3,Rodent__order,taxongroup_comment
compound<compound>compound> ...,0.542,0.165,0.577,0.134,2,Rodent__order,taxongroup_comment
obl<obl>case> ...,0.54,0.167,0.592,0.122,4,Rodent__order,taxongroup_comment
det> the,0.539,0.168,0.527,0.18,83,Rodent__order,taxongroup_comment
appos>flat>compound> ...,-0.538,0.169,-0.378,0.356,4,Rodent__order,taxongroup_comment
nmod>case>fixed> as,0.537,0.17,0.383,0.349,16,Rodent__order,taxongroup_comment
obl<nsubj> ...,0.537,0.17,-0.109,0.797,12,Rodent__order,taxongroup_comment
