feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
obj<conj>cc> and,0.456,0.256,0.577,0.134,3,Rodent__order,taxongroup_topic
appos>amod> Sciurus,0.454,0.259,0.577,0.134,2,Rodent__order,taxongroup_topic
obj<acl<det> the,-0.451,0.262,-0.733,0.039,4,Rodent__order,taxongroup_topic
nmod<obl<aux:pass> be,-0.451,0.262,-0.577,0.134,3,Rodent__order,taxongroup_topic
nmod<obj< ...,0.45,0.263,0.412,0.31,10,Rodent__order,taxongroup_topic
amod>obl>conj> ...,-0.45,0.264,-0.546,0.162,3,Rodent__order,taxongroup_topic
conj<det> a,0.449,0.264,0.504,0.203,2,Rodent__order,taxongroup_topic
conj<nsubj> example,0.449,0.265,0.252,0.547,2,Rodent__order,taxongroup_topic
cc> ...,0.447,0.266,0.733,0.039,4,Rodent__order,taxongroup_topic
appos> damarensis,0.447,0.267,0.504,0.203,2,Rodent__order,taxongroup_topic
compound<compound<compound> mole,-0.446,0.268,-0.357,0.385,5,Rodent__order,taxongroup_topic
conj<appos> marten,0.444,0.271,0.412,0.31,3,Rodent__order,taxongroup_topic
conj<case> among,0.443,0.271,0.577,0.134,2,Rodent__order,taxongroup_topic
acl>obl>case> at,-0.442,0.273,-0.394,0.334,3,Rodent__order,taxongroup_topic
nmod<nsubj<obl> ...,-0.439,0.276,-0.412,0.31,7,Rodent__order,taxongroup_topic
compound> ...,0.439,0.277,0.454,0.258,20,Rodent__order,taxongroup_topic
obl< ...,0.438,0.277,0.327,0.429,19,Rodent__order,taxongroup_topic
obj<acl<amod> ...,-0.437,0.279,-0.504,0.203,2,Rodent__order,taxongroup_topic
obj<ccomp< ...,0.437,0.279,0.412,0.31,1,Rodent__order,taxongroup_topic
conj<nmod<obj< do,-0.436,0.28,-0.577,0.134,2,Rodent__order,taxongroup_topic
conj<nmod<obj< ...,-0.436,0.28,-0.412,0.31,2,Rodent__order,taxongroup_topic
obj<acl< ...,-0.436,0.28,-0.536,0.171,5,Rodent__order,taxongroup_topic
conj<conj>advmod> even,0.436,0.281,0.378,0.356,2,Rodent__order,taxongroup_topic
nmod> ...,-0.431,0.286,-0.327,0.429,13,Rodent__order,taxongroup_topic
conj>amod> ...,0.43,0.287,0.733,0.039,13,Rodent__order,taxongroup_topic
compound< ...,0.424,0.296,0.382,0.351,10,Rodent__order,taxongroup_topic
nsubj> example,0.424,0.296,0.412,0.31,2,Rodent__order,taxongroup_topic
case> to,0.422,0.297,0.378,0.356,2,Rodent__order,taxongroup_topic
compound> ground,-0.417,0.304,0.0,1.0,13,Rodent__order,taxongroup_topic
nsubj<appos> ...,-0.413,0.309,-0.412,0.31,4,Rodent__order,taxongroup_topic
nsubj<advcl< such,0.41,0.312,0.412,0.31,2,Rodent__order,taxongroup_topic
compound< Cryptomy,0.409,0.314,0.109,0.797,4,Rodent__order,taxongroup_topic
nsubj<advcl>obl> coat,-0.409,0.314,-0.412,0.31,2,Rodent__order,taxongroup_topic
conj<case> of,0.407,0.317,0.412,0.31,2,Rodent__order,taxongroup_topic
conj<advcl> alive,0.407,0.317,0.412,0.31,2,Rodent__order,taxongroup_topic
obj<acl<case> among,-0.401,0.324,-0.412,0.31,3,Rodent__order,taxongroup_topic
nsubj<obj>compound> ...,-0.398,0.329,-0.412,0.31,2,Rodent__order,taxongroup_topic
amod> nake,-0.396,0.331,-0.247,0.555,2,Rodent__order,taxongroup_topic
obl<nsubj> squirrel,0.395,0.333,0.412,0.31,2,Rodent__order,taxongroup_topic
obl<nsubj> ...,0.393,0.336,0.412,0.31,8,Rodent__order,taxongroup_topic
conj>cc> and,0.393,0.336,0.736,0.038,24,Rodent__order,taxongroup_topic
nsubj<mark> as,0.392,0.337,0.452,0.261,3,Rodent__order,taxongroup_topic
conj<obl< ...,-0.389,0.341,-0.426,0.293,10,Rodent__order,taxongroup_topic
