feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
obl<obl>case> to,0.518,0.188,0.504,0.203,2,Animal__kingdom,taxongroup_topic
compound< class,0.518,0.188,0.577,0.134,2,Animal__kingdom,taxongroup_topic
obj<conj>cc> and,-0.517,0.19,-0.504,0.203,2,Animal__kingdom,taxongroup_topic
obl<obl>case> in,0.514,0.192,0.504,0.203,2,Animal__kingdom,taxongroup_topic
conj<conj>cc> and,0.512,0.195,0.733,0.039,36,Animal__kingdom,taxongroup_topic
cc> as,0.511,0.196,0.62,0.101,3,Animal__kingdom,taxongroup_topic
nsubj<det> ...,0.51,0.197,0.412,0.31,1,Animal__kingdom,taxongroup_topic
obj<obl>det> ...,0.507,0.2,0.504,0.203,2,Animal__kingdom,taxongroup_topic
conj< fish,0.507,0.2,0.536,0.171,5,Animal__kingdom,taxongroup_topic
det> these,0.506,0.201,0.536,0.171,5,Animal__kingdom,taxongroup_topic
appos<nmod>case> in,0.502,0.205,0.546,0.162,3,Animal__kingdom,taxongroup_topic
conj<case> as,0.501,0.206,0.592,0.122,3,Animal__kingdom,taxongroup_topic
nsubj<ccomp<obl> ...,-0.498,0.209,-0.577,0.134,3,Animal__kingdom,taxongroup_topic
parataxis<conj>cc> and,0.495,0.212,0.514,0.192,5,Animal__kingdom,taxongroup_topic
nsubj<obl>case> from,0.495,0.213,0.577,0.134,4,Animal__kingdom,taxongroup_topic
compound< species,0.493,0.215,0.464,0.247,8,Animal__kingdom,taxongroup_topic
obj<obl> ...,-0.492,0.216,-0.327,0.429,7,Animal__kingdom,taxongroup_topic
conj<compound> ...,0.492,0.216,0.646,0.083,8,Animal__kingdom,taxongroup_topic
nsubj<nmod>compound> polychaete,0.491,0.216,0.412,0.31,2,Animal__kingdom,taxongroup_topic
nsubj< live,0.491,0.217,0.378,0.356,2,Animal__kingdom,taxongroup_topic
parataxis<nsubj> ...,0.489,0.219,0.483,0.225,3,Animal__kingdom,taxongroup_topic
conj<det> ...,0.487,0.22,0.412,0.31,1,Animal__kingdom,taxongroup_topic
conj> anemone,0.487,0.221,0.247,0.555,5,Animal__kingdom,taxongroup_topic
acl:relcl>nsubj> which,0.486,0.222,0.412,0.31,4,Animal__kingdom,taxongroup_topic
conj<cop> be,-0.485,0.223,-0.378,0.356,4,Animal__kingdom,taxongroup_topic
obl<mark> ...,0.485,0.223,0.63,0.094,2,Animal__kingdom,taxongroup_topic
nsubj<obj>nummod> ...,0.484,0.225,0.577,0.134,3,Animal__kingdom,taxongroup_topic
nsubj<obj>amod> symbiotic,0.481,0.227,0.412,0.31,3,Animal__kingdom,taxongroup_topic
compound<obl<aux:pass> be,-0.481,0.228,-0.405,0.319,3,Animal__kingdom,taxongroup_topic
conj>compound> britle,0.481,0.228,0.577,0.134,2,Animal__kingdom,taxongroup_topic
nsubj<nmod>nummod> ...,-0.479,0.229,-0.784,0.021,5,Animal__kingdom,taxongroup_topic
nsubj<advcl> have,0.479,0.23,0.412,0.31,2,Animal__kingdom,taxongroup_topic
nsubj<conj> ...,0.479,0.23,0.447,0.267,24,Animal__kingdom,taxongroup_topic
nsubj<nmod>case> of,0.479,0.23,0.404,0.321,14,Animal__kingdom,taxongroup_topic
conj>compound> moon,0.477,0.233,0.577,0.134,2,Animal__kingdom,taxongroup_topic
amod> small,0.477,0.233,0.436,0.28,4,Animal__kingdom,taxongroup_topic
compound<compound<amod> ...,0.476,0.233,0.412,0.31,3,Animal__kingdom,taxongroup_topic
conj<appos< animal,-0.474,0.235,-0.378,0.356,2,Animal__kingdom,taxongroup_topic
nsubj<obj>det> ...,0.474,0.236,0.412,0.31,3,Animal__kingdom,taxongroup_topic
nsubj<obl>det> the,0.473,0.236,0.577,0.134,7,Animal__kingdom,taxongroup_topic
nsubj<appos> ...,0.472,0.238,0.733,0.039,4,Animal__kingdom,taxongroup_topic
det> a,0.471,0.239,0.571,0.14,17,Animal__kingdom,taxongroup_topic
appos<nmod>case> ...,0.468,0.242,0.412,0.31,1,Animal__kingdom,taxongroup_topic
nsubj<nmod>compound> ...,0.467,0.243,0.412,0.31,4,Animal__kingdom,taxongroup_topic
appos<conj>appos> jellyfish,0.466,0.245,0.412,0.31,3,Animal__kingdom,taxongroup_topic
nsubj< phylum,0.463,0.248,0.592,0.122,3,Animal__kingdom,taxongroup_topic
conj> ctenophore,0.463,0.248,0.187,0.657,3,Animal__kingdom,taxongroup_topic
nsubj:pass<obl>det> the,-0.462,0.249,-0.504,0.203,2,Animal__kingdom,taxongroup_topic
conj<case> such,0.459,0.252,0.504,0.203,4,Animal__kingdom,taxongroup_topic
nsubj<obl>nmod> ...,0.458,0.254,0.296,0.476,7,Animal__kingdom,taxongroup_topic
nmod>nmod>case> ...,0.457,0.255,0.412,0.31,2,Animal__kingdom,taxongroup_topic
nsubj<nmod> Echinodermata,0.456,0.256,0.577,0.134,2,Animal__kingdom,taxongroup_topic
appos<conj> Cubozoa,0.455,0.257,0.412,0.31,3,Animal__kingdom,taxongroup_topic
compound> Acanthaster,-0.451,0.262,-0.46,0.252,7,Animal__kingdom,taxongroup_topic
conj<nsubj< have,0.446,0.267,0.252,0.547,2,Animal__kingdom,taxongroup_topic
nmod<compound> feather,-0.445,0.269,-0.412,0.31,2,Animal__kingdom,taxongroup_topic
appos<appos> Aurelia,0.444,0.271,0.577,0.134,2,Animal__kingdom,taxongroup_topic
nsubj< use,0.442,0.272,0.252,0.547,2,Animal__kingdom,taxongroup_topic
nmod<conj<nsubj> ...,-0.441,0.274,-0.412,0.31,5,Animal__kingdom,taxongroup_topic
nsubj<parataxis>nsubj> ...,0.441,0.274,0.436,0.28,3,Animal__kingdom,taxongroup_topic
acl>obl>case> in,0.439,0.276,0.378,0.356,2,Animal__kingdom,taxongroup_topic
acl:relcl> ...,0.439,0.276,-0.077,0.856,10,Animal__kingdom,taxongroup_topic
nsubj<obl> water,0.438,0.277,0.504,0.203,2,Animal__kingdom,taxongroup_topic
appos<appos> ...,0.436,0.28,0.365,0.374,7,Animal__kingdom,taxongroup_topic
compound< population,-0.432,0.285,-0.504,0.203,2,Animal__kingdom,taxongroup_topic
obl<acl<obj< ...,0.432,0.285,0.577,0.134,3,Animal__kingdom,taxongroup_topic
nmod<amod> many,0.431,0.287,0.412,0.31,3,Animal__kingdom,taxongroup_topic
obl< feed,0.429,0.289,0.546,0.162,3,Animal__kingdom,taxongroup_topic
nmod<amod> other,0.429,0.289,0.514,0.192,7,Animal__kingdom,taxongroup_topic
appos<obj< include,-0.428,0.29,-0.412,0.31,3,Animal__kingdom,taxongroup_topic
