feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
acl:relcl>advmod> ...,-0.248,0.554,-0.252,0.547,2,Theropoda__suborder,adaptation_comment
advmod> likely,0.246,0.557,0.412,0.31,2,Theropoda__suborder,adaptation_comment
conj>det> the,0.245,0.559,0.247,0.555,2,Theropoda__suborder,adaptation_comment
amod<conj> ...,0.244,0.561,0.412,0.31,3,Theropoda__suborder,adaptation_comment
nsubj<aux> would,-0.243,0.562,-0.378,0.356,2,Theropoda__suborder,adaptation_comment
compound> land,0.24,0.567,0.252,0.547,2,Theropoda__suborder,adaptation_comment
obl>det> the,0.238,0.571,0.031,0.942,3,Theropoda__suborder,adaptation_comment
nsubj<aux> have,-0.236,0.574,-0.378,0.356,2,Theropoda__suborder,adaptation_comment
mark> whether,0.235,0.575,0.247,0.555,2,Theropoda__suborder,adaptation_comment
acl>obl> hadrosaur,-0.234,0.577,-0.247,0.555,2,Theropoda__suborder,adaptation_comment
nsubj<conj> ...,0.233,0.579,-0.062,0.883,8,Theropoda__suborder,adaptation_comment
nmod:poss> Utah,0.231,0.582,0.126,0.766,2,Theropoda__suborder,adaptation_comment
appos>nmod> hemisphere,0.231,0.582,0.247,0.555,2,Theropoda__suborder,adaptation_comment
obl<nmod> chain,0.228,0.587,0.252,0.547,2,Theropoda__suborder,adaptation_comment
appos>conj> ...,-0.227,0.588,-0.187,0.657,4,Theropoda__suborder,adaptation_comment
nsubj<advcl>obl> ...,0.226,0.59,0.412,0.31,3,Theropoda__suborder,adaptation_comment
nsubj<advcl>mark> ...,0.217,0.606,0.265,0.526,3,Theropoda__suborder,adaptation_comment
case> by,0.214,0.611,0.126,0.766,2,Theropoda__suborder,adaptation_comment
conj>obl> ...,-0.211,0.616,-0.247,0.555,4,Theropoda__suborder,adaptation_comment
xcomp<mark> ...,-0.208,0.621,-0.156,0.712,3,Theropoda__suborder,adaptation_comment
compound<nsubj< ...,0.206,0.624,0.247,0.555,5,Theropoda__suborder,adaptation_comment
obl<advcl< ...,0.197,0.64,0.203,0.63,3,Theropoda__suborder,adaptation_comment
amod>obl> ...,-0.193,0.646,-0.055,0.897,4,Theropoda__suborder,adaptation_comment
amod> know,0.192,0.649,0.405,0.319,3,Theropoda__suborder,adaptation_comment
conj<nmod> ...,0.192,0.649,0.047,0.912,6,Theropoda__suborder,adaptation_comment
nsubj<obj>amod> ...,0.191,0.65,0.082,0.847,7,Theropoda__suborder,adaptation_comment
nsubj<advcl<nsubj> ...,0.186,0.659,0.126,0.766,2,Theropoda__suborder,adaptation_comment
nsubj>nmod>case> in,-0.179,0.671,-0.247,0.555,2,Theropoda__suborder,adaptation_comment
acl:relcl>aux> have,-0.179,0.672,-0.378,0.356,2,Theropoda__suborder,adaptation_comment
obl<obl> raptor,0.177,0.675,0.126,0.766,2,Theropoda__suborder,adaptation_comment
appos>det> the,-0.176,0.677,-0.187,0.657,3,Theropoda__suborder,adaptation_comment
obl< top,0.173,0.683,0.126,0.766,2,Theropoda__suborder,adaptation_comment
nmod<obj< ...,-0.171,0.685,-0.165,0.696,4,Theropoda__suborder,adaptation_comment
obl<xcomp< ...,0.17,0.688,0.171,0.685,3,Theropoda__suborder,adaptation_comment
nmod<compound> ...,-0.16,0.705,-0.169,0.689,3,Theropoda__suborder,adaptation_comment
advcl>nsubj> ...,0.142,0.737,0.203,0.63,4,Theropoda__suborder,adaptation_comment
nmod<det> the,0.14,0.74,0.103,0.808,6,Theropoda__suborder,adaptation_comment
appos>det> which,0.139,0.742,0.247,0.555,2,Theropoda__suborder,adaptation_comment
compound>conj>cc> and,0.136,0.747,0.126,0.766,2,Theropoda__suborder,adaptation_comment
amod>advmod> most,0.133,0.754,0.126,0.766,2,Theropoda__suborder,adaptation_comment
case> ...,-0.131,0.758,-0.026,0.951,11,Theropoda__suborder,adaptation_comment
advmod>advmod> ...,-0.128,0.763,-0.082,0.846,1,Theropoda__suborder,adaptation_comment
conj<nmod<det> ...,0.128,0.763,0.082,0.846,1,Theropoda__suborder,adaptation_comment
advcl>nsubj>amod> ...,0.126,0.766,-0.078,0.854,3,Theropoda__suborder,adaptation_comment
acl> know,0.124,0.77,0.082,0.846,2,Theropoda__suborder,adaptation_comment
nsubj<advmod> ...,-0.124,0.77,-0.014,0.974,4,Theropoda__suborder,adaptation_comment
nmod<case> ...,0.123,0.771,0.169,0.689,3,Theropoda__suborder,adaptation_comment
nmod<det> ...,0.122,0.774,0.082,0.846,1,Theropoda__suborder,adaptation_comment
advcl>obl>case> in,0.121,0.775,0.203,0.63,3,Theropoda__suborder,adaptation_comment
nmod> owl,0.12,0.778,0.252,0.547,2,Theropoda__suborder,adaptation_comment
amod< ...,0.116,0.784,-0.124,0.77,7,Theropoda__suborder,adaptation_comment
nsubj> Allosaurus,0.116,0.784,0.247,0.555,2,Theropoda__suborder,adaptation_comment
appos>nmod>case> ...,-0.115,0.786,0.082,0.846,1,Theropoda__suborder,adaptation_comment
parataxis>obl> ...,0.109,0.797,0.312,0.452,3,Theropoda__suborder,adaptation_comment
advmod> primarily,0.107,0.801,-0.031,0.942,3,Theropoda__suborder,adaptation_comment
acl>obl>appos> ...,-0.107,0.801,-0.234,0.577,3,Theropoda__suborder,adaptation_comment
nmod>conj>cc> and,-0.103,0.808,-0.25,0.55,8,Theropoda__suborder,adaptation_comment
acl>advmod> ...,0.097,0.82,0.282,0.499,3,Theropoda__suborder,adaptation_comment
compound> bipedal,-0.095,0.824,-0.016,0.971,3,Theropoda__suborder,adaptation_comment
compound<case> ...,-0.095,0.824,-0.247,0.555,2,Theropoda__suborder,adaptation_comment
amod> pure,0.091,0.83,0.169,0.689,3,Theropoda__suborder,adaptation_comment
advcl<obj>det> this,0.091,0.831,-0.126,0.766,2,Theropoda__suborder,adaptation_comment
obl<nmod>case> of,0.09,0.832,0.0,1.0,2,Theropoda__suborder,adaptation_comment
nsubj<obj> raptor,-0.083,0.845,-0.126,0.766,2,Theropoda__suborder,adaptation_comment
conj>obl>case> ...,0.08,0.85,-0.082,0.846,4,Theropoda__suborder,adaptation_comment
compound> ...,-0.08,0.85,-0.049,0.908,15,Theropoda__suborder,adaptation_comment
mark> that,0.079,0.853,0.047,0.912,8,Theropoda__suborder,adaptation_comment
conj<obl< ...,0.077,0.856,0.247,0.555,3,Theropoda__suborder,adaptation_comment
nsubj>nmod> environment,0.077,0.857,0.082,0.846,2,Theropoda__suborder,adaptation_comment
nsubj>nmod>case> ...,-0.073,0.864,-0.156,0.712,3,Theropoda__suborder,adaptation_comment
amod<nmod> ...,-0.067,0.875,-0.261,0.532,4,Theropoda__suborder,adaptation_comment
det> that,0.066,0.876,0.0,1.0,2,Theropoda__suborder,adaptation_comment
